user_id	history	indices	values
1733	"[  55 1437 1056 2567 1792  492 1504 2785 2152  919 1235 1306  163 2268
 2300  933 1002 2367 2498 1743]"	"[ 421 1398 1637   61   35  146 1193 1230  406  415  803  447 1634  664
  550 1143  112  171  823 1555 1200 1207 1746 1445  652 1839  177 1482
 1224 1192 1231 1567]"	"[8.580312   7.5800505  6.122453   5.695365   4.6962514  4.5057607
 4.4809136  4.4295535  4.3181086  4.1229024  3.3801377  3.1121793
 3.0302832  2.7228825  2.6659617  2.4866047  2.4687903  2.2242613
 2.2167568  2.206934   1.9593908  1.8696012  1.7465696  1.6956267
 1.6591144  1.4509733  1.1302184  0.9921973  0.98216796 0.963642
 0.9224179  0.77639735]"
1733	"[1437 1056 2567 1792  492 1504 2785 2152  919 1235 1306  163 2268 2300
  933 1002 2367 2498 1743  663]"	"[ 146  421  447 1637  823 1195 1839 1781 1915  112 1462 1802 1436 1041
 1051   61 1078  121  415 1556 1555   59 1193  652 1131   35 1963 1618
  406 1178  470 1172]"	"[8.199956  7.3213043 5.989217  5.1838536 4.406134  4.2947936 3.9003303
 3.6098022 3.5637274 3.5034573 3.3569446 3.1933377 3.0832152 2.7845998
 2.7765887 2.6978633 2.5107417 2.4666536 2.3551664 2.1822488 2.1379783
 2.0181303 2.0127828 1.9268372 1.8179816 1.7621628 1.7508135 1.6121116
 1.5443562 1.5058639 1.2817067 1.2815669]"
1733	"[1056 2567 1792  492 1504 2785 2152  919 1235 1306  163 2268 2300  933
 1002 2367 2498 1743  663  110]"	"[ 421  146 1367  803 1637  664 1230 1605   61  112 1915  415  447  855
  406 1178 1839  823 1195 1592 1556  991 1847 1978  313 1708 1419 1766
  586  570 1567   99]"	"[8.75522    7.8074746  7.1424007  6.58487    5.004706   4.0701346
 3.9720607  3.7664175  2.9944856  2.9464047  2.8147216  2.798974
 2.609652   2.5798159  2.2221773  1.9154332  1.8745844  1.5462029
 1.5160692  1.4542905  1.4229854  1.4032158  1.3266376  1.1812788
 1.1577504  1.0483221  0.96106005 0.92563075 0.92132974 0.88930583
 0.85452116 0.8025052 ]"
1733	"[2567 1792  492 1504 2785 2152  919 1235 1306  163 2268 2300  933 1002
 2367 2498 1743  663  110 2765]"	"[ 146  855 1560  421 1637 1978  823 1230  937 1802 1195  803  112  447
 1143  664 1462  121 1402  550  652 1559 1915 1193 1766  409  233  295
  139 1388 2015   61]"	"[8.960218  7.196845  5.109229  4.9705477 4.3942423 4.382207  3.9685152
 3.8772085 3.8175282 3.8094146 3.6631136 3.6352456 3.5849988 3.3031716
 3.1373024 2.7292898 2.4384744 2.3255012 2.166212  2.119623  1.7844937
 1.7446603 1.66283   1.4931821 1.445545  1.3656452 1.2025095 1.1980019
 1.1624306 1.1378125 0.9543971 0.8272891]"
1733	"[1792  492 1504 2785 2152  919 1235 1306  163 2268 2300  933 1002 2367
 2498 1743  663  110 2765 1814]"	"[ 146  991 1002  112  855 1230 1637 1624  447  823  879  626  803  421
 1143 1978 1078 1555  664  313 1051 1839   61 1402 1193 1195 1178  139
 1559 1207 1915 1820]"	"[7.8465595  7.1748486  6.6321144  6.2520123  5.065787   4.6764793
 4.646648   4.3462496  4.1296887  3.7671149  3.3510163  3.2839415
 3.0589705  2.8592389  2.7150817  2.6693034  2.2647586  2.253498
 2.2358067  2.1791196  1.8096591  1.433327   1.2498895  1.2094057
 1.1616502  1.1265578  0.9180801  0.83501875 0.7647795  0.74220127
 0.6466956  0.6276849 ]"
1733	"[ 492 1504 2785 2152  919 1235 1306  163 2268 2300  933 1002 2367 2498
 1743  663  110 2765 1814 1951]"	"[ 146  421 1505  447 1637 1963 1051  626 1555  803  313 1839 1143  823
 1230  652 1794  406   61 1200   35 1802  880  112  585 1078  855  806
  233 1902 1634  458]"	"[8.851986  5.8534746 5.701721  5.5661645 5.3914924 5.075101  4.607773
 4.220797  4.1527147 3.9956548 3.7330272 3.6433337 3.5167818 2.7136447
 2.6785822 2.515235  2.0921776 2.063959  2.055006  2.0079722 1.8681256
 1.8334932 1.8003194 1.7521867 1.7388544 1.7272238 1.5981817 1.585815
 1.4874517 1.4776013 1.2900767 1.2630495]"
1733	"[1504 2785 2152  919 1235 1306  163 2268 2300  933 1002 2367 2498 1743
  663  110 2765 1814 1951   40]"	"[ 146  421  415  823  803 1832 1139 1051 1637 1143  991 1200   61  171
  406  458  447 1207  112  855 1802 1119 1388  223  652 1192 1567 1556
 1378 1517  900 1196]"	"[7.1742783  6.850363   6.823158   6.53575    5.5958214  5.442119
 4.8743486  4.720181   4.672605   4.541167   2.8802557  2.7256668
 2.6490316  2.4101212  2.179273   1.9907407  1.9418952  1.8732003
 1.4748496  1.4145054  1.3613646  1.1728377  0.9824244  0.9293784
 0.82941544 0.7639736  0.6936233  0.64236027 0.641762   0.62018895
 0.61862695 0.540007  ]"
1733	"[2785 2152  919 1235 1306  163 2268 2300  933 1002 2367 2498 1743  663
  110 2765 1814 1951   40 2318]"	"[ 823  146 1802  447  803 1637 1078 1675  652  406   41 1200  980   61
 1195 1746  286 1567 1002 1353  455 1192 2015  139 1346  177 1707 1785
 1634  313 2042  236]"	"[10.73159    7.54596    7.1374955  6.297389   5.1461883  4.1544404
  3.9540448  3.643452   3.3324344  2.8557122  2.7859926  2.7437491
  2.6423514  2.2571962  2.2366567  2.0607507  2.0132294  1.9925189
  1.9885536  1.9849076  1.9545426  1.9129258  1.8332139  1.7282268
  1.7222631  1.6578534  1.5342686  1.5100977  1.4999323  1.3789241
  1.3715117  1.3572655]"
1733	"[2152  919 1235 1306  163 2268 2300  933 1002 2367 2498 1743  663  110
 2765 1814 1951   40 2318  134]"	"[ 146  421  458  110  447  543  112  254  313 1230  855   61 1605  627
 1637  406  415 1847 1078  823 1131 1222 1556  580  781 1143  393 1192
  192  126  991 1363]"	"[9.455104  5.3569827 5.0183864 4.987522  4.34208   4.319749  4.276049
 3.9545767 3.7801673 3.477588  3.433343  3.2075539 2.8849976 2.7001426
 2.372679  2.3378208 2.3136334 2.313503  2.3047948 2.1605535 2.1600988
 2.0331511 1.7394574 1.6896293 1.6463953 1.6368514 1.6028364 1.5697767
 1.4711541 1.448842  1.4388105 1.3918288]"
1733	"[ 919 1235 1306  163 2268 2300  933 1002 2367 2498 1743  663  110 2765
 1814 1951   40 2318  134  935]"	"[1637  146  365  823 1230 1915 1143   61 1192 1195  447 1131 1207 1051
  171  458 1388 1336  112 1978  415   35  139 1567  233 1200 1767  626
 1758 1605  855  624]"	"[8.029721   7.8488007  7.440365   6.441834   5.2415147  5.233541
 4.223671   3.935      3.4344866  3.228429   3.1916997  2.9116826
 2.8299508  2.823655   2.8161433  2.6423     2.205797   2.0150437
 1.7885972  1.7814099  1.5436372  1.5362791  1.5058869  1.4229354
 1.3615159  1.3417121  1.0780485  1.0437156  0.99748564 0.9390672
 0.89892685 0.88854647]"
1733	"[1235 1306  163 2268 2300  933 1002 2367 2498 1743  663  110 2765 1814
 1951   40 2318  134  935 1975]"	"[ 146  823 1978 1637 1839  386 1230 1192   61  803 1119 1207 1462 1237
  318 1173  233 1336 1567  112 1420 1592  177  175  991  855  415  458
  538  406  626 1193]"	"[9.574576   8.003206   6.169284   5.0187716  4.743989   4.2340083
 3.97551    3.9469771  2.8114238  2.7868416  2.7075984  2.6221042
 2.598215   2.3618083  1.8925998  1.7121239  1.5875487  1.5611479
 1.5397979  1.4741112  1.4599015  1.4105583  1.3567439  1.1969404
 1.1556478  1.1281836  1.0957751  1.0628108  0.98008275 0.9283231
 0.90968835 0.84794104]"
1748	"[2166   17  513 2103 2432 2684  842  241 1826 2092 2096  865 1030 2174
  848 2320 1048  718  337 1975]"	"[1978 1637 1839 1173 1462 1193  146 1230  386  626 1207 1592 1119  458
 1605   61 1192 1555  855  318 1847  991  177  823  867 1237 1567 1420
 1846  415  550 1178]"	"[7.4124274 6.7214627 5.2033224 5.0603905 4.7726636 4.4032516 4.306431
 4.143583  4.1090264 3.6538355 3.3294034 3.258922  3.104501  3.0579665
 2.6778889 2.637742  2.447191  2.2715375 2.184434  2.026274  1.8843216
 1.7603835 1.6982737 1.6834066 1.6729028 1.6531497 1.591276  1.5842931
 1.5310273 1.5223182 1.4999189 1.4530838]"
1748	"[  17  513 2103 2432 2684  842  241 1826 2092 2096  865 1030 2174  848
 2320 1048  718  337 1975 1834]"	"[ 206  447 1173 1637  458   61 1193  406 1708  233 1230  980 1915  826
  991   35 1231  626 1462 1420  146  386 1320  803 1978  827  421  878
  419 1002  862  776]"	"[8.379837  6.6838465 6.680694  6.5933423 6.442536  4.5674486 3.7806184
 3.34243   3.3253605 3.1924317 3.0131748 3.0081363 2.9154897 2.5760875
 2.18123   2.1277604 2.1161978 2.0831227 1.964616  1.8964664 1.876929
 1.7544867 1.7145673 1.648396  1.6463698 1.2399812 1.2268809 1.2125161
 1.1880268 1.121693  1.121258  1.1173234]"
1748	"[ 513 2103 2432 2684  842  241 1826 2092 2096  865 1030 2174  848 2320
 1048  718  337 1975 1834  722]"	"[  61   69 1637  823  447  586 1605  139  409 1193  652  980  855  458
  626 1798 1802 1847 1173 1336  146  121 1555   99 1230   23 1978 1567
 1791 1402 1178  712]"	"[8.839083  8.833773  7.006435  5.789089  5.1930027 4.943299  4.1065245
 4.0853643 3.8124378 3.7698905 3.5084321 3.3875291 3.1834002 2.9951768
 2.9095953 2.8467112 2.7005224 2.6610773 2.3614664 2.2286887 1.9279513
 1.6946999 1.6756346 1.641287  1.6331764 1.5792472 1.563436  1.480758
 1.3351436 1.2880629 1.0313039 0.9302347]"
1748	"[2103 2432 2684  842  241 1826 2092 2096  865 1030 2174  848 2320 1048
  718  337 1975 1834  722  597]"	"[1529 1637 1230  447 1166  458 1605 1555   61 1173  980 1915  182  233
  139 1193 1820  759   99 1231  401  626  855 1802  673  409 1592 1462
 1192 1559 1589 1420]"	"[7.880029   7.33737    6.779696   6.148987   5.6514053  5.5646677
 5.1736236  5.1375413  5.065551   4.953793   4.843291   3.411495
 3.1500957  2.966695   2.7191765  2.2635243  1.6823168  1.5549736
 1.4680407  1.4485867  1.3173777  1.3136911  1.2310746  1.0684674
 1.0683382  1.0121607  0.9926692  0.921422   0.86055994 0.8185528
 0.8084285  0.76292956]"
1755	"[ 201 1000 2521  854  730 1020  432   25   26 2694 2514 2367  658 2804
 1503 1874  291 1504 1261 2620]"	"[1820 1329 1637  421  803 1863  826 1605 1143  447 2015  599 1915 1559
 1847 1195 1802 1231  991  313 1166 1849 1746 1200 1230  112 1978  139
  550  146  626   61]"	"[11.622407   9.055824   7.291345   6.435862   5.1415224  4.494127
  3.241592   3.2025373  2.9361677  2.8504736  2.709195   2.6842577
  2.611962   2.6035855  2.5994527  2.4374115  2.4158142  2.3644373
  2.2650518  2.055035   2.04227    2.0296364  1.8744633  1.8291138
  1.7472352  1.5130002  1.4128603  1.3424579  1.255039   1.2303562
  1.2226772  1.0941502]"
1755	"[1000 2521  854  730 1020  432   25   26 2694 2514 2367  658 2804 1503
 1874  291 1504 1261 2620   86]"	"[1987 1637  421  855 1746 1839 1766 1915 1863  599 1847  826  139  313
  112 1192 1605 1846 1978 1559  542 1555  401  146  991 1849  458 1166
 1230  447  242 1051]"	"[10.5728445  8.109576   5.904268   5.7407722  5.6008987  4.783776
  4.683264   4.5438576  4.2806554  4.22787    3.9071584  3.8080077
  3.8025808  3.704066   3.5291953  3.2989142  3.1119888  3.006727
  2.5665677  2.165325   2.145467   2.124976   2.043554   2.0373132
  1.9585214  1.9319822  1.907198   1.6502734  1.4649392  1.3588723
  1.2170875  1.1142259]"
1755	"[2521  854  730 1020  432   25   26 2694 2514 2367  658 2804 1503 1874
  291 1504 1261 2620   86  938]"	"[1637 1205  139  823  652 1978 1766   35 1605 1863 1195  121 1192 1559
 1388  447  112 1847  146 1051 1820  313  458 1915 1336 1592 1131 1846
 2015  401 1462 1445]"	"[9.136559  8.451126  6.27358   5.7850127 5.2986836 4.905169  4.5884914
 4.553468  4.16535   4.1541104 4.0628824 3.6492    3.4215786 3.1729112
 3.1212606 3.0228558 2.6842325 2.5650744 2.282134  2.2700207 2.2020848
 2.1354597 2.098113  1.924856  1.8961421 1.7668788 1.7253066 1.6114297
 1.5631139 1.5360994 1.3478954 1.3159612]"
1755	"[ 854  730 1020  432   25   26 2694 2514 2367  658 2804 1503 1874  291
 1504 1261 2620   86  938  870]"	"[   7 1637 1605  139  823 1847 1388 1863  652 1746  458  803  409  550
  313   35 1559 1462  991  447 2015 1802 1849   99  680  801 1143 1336
 1820 1346 1192  855]"	"[9.215605  7.5363274 7.112737  6.935925  6.334805  5.169179  4.296246
 4.137491  4.07418   3.4487593 3.1019442 3.0925884 2.9187906 2.8993666
 2.8770306 2.8445058 2.7156727 2.4954774 2.465185  2.402945  1.9993902
 1.9204116 1.833578  1.739851  1.6749196 1.6049521 1.4620367 1.357362
 1.3348794 1.2906625 1.2867872 1.2659967]"
1755	"[ 730 1020  432   25   26 2694 2514 2367  658 2804 1503 1874  291 1504
 1261 2620   86  938  870 2181]"	"[1793 1637 1195 1592 1388 2015 1863  171  855  823  991  139  458 1766
   99  905  242 1192 1634 1173  415  401 1462 1746 1559 1230 1119  177
 1895  409  223  802]"	"[9.43581    8.436442   6.7280226  5.875822   5.7209625  5.557456
 5.5364337  5.1492343  4.655274   4.470049   4.440734   4.011469
 3.7354283  3.2653096  2.7847795  2.632375   2.182409   2.164653
 2.0764112  2.057682   1.9293104  1.7657446  1.4255267  1.3342099
 1.2726436  1.1060152  1.0151497  1.0122344  0.96830076 0.95010155
 0.90226996 0.8754597 ]"
1755	"[1020  432   25   26 2694 2514 2367  658 2804 1503 1874  291 1504 1261
 2620   86  938  870 2181 3083]"	"[1820  625 1637 1194  447 1664 1605 1802  139  803  177 1746  823 1200
 1559  242 1567 1195  409 1863  458 1231  905 1445 1166 1143 1402  112
 1766 1634  550 1103]"	"[11.311704    7.7483025   7.6103067   5.9552526   5.52219     5.0006757
  4.5420117   4.0073314   3.6374888   3.600148    3.5038457   3.1288416
  3.0874038   3.0864549   2.5552604   2.3038855   2.2739289   2.07081
  1.946664    1.562145    1.4767708   1.3630908   1.3007238   1.1505451
  1.11287     0.9448155   0.9121965   0.8839463   0.84187883  0.75008786
  0.6949283   0.6790385 ]"
1755	"[ 432   25   26 2694 2514 2367  658 2804 1503 1874  291 1504 1261 2620
   86  938  870 2181 3083  834]"	"[1439 1637  313 1207 1863 1634  855 1963  458  803 1559 1231 1388 1746
 1766 1605  759 1709 1567 1820  223 1915 1195  112 1051 1847 1131  139
 1402 1554  242 1143]"	"[11.156908   8.968091   5.9791417  5.681254   5.007459   4.6404157
  4.0888023  4.0017014  3.5241714  3.0979745  3.0405858  3.019666
  2.9917612  2.7431355  2.6858106  2.627715   2.0645587  2.0378296
  1.9345708  1.864327   1.8222026  1.7963793  1.6881385  1.6841209
  1.6609222  1.5082638  1.3529748  1.3238776  1.3006418  1.2630135
  1.2086798  1.1793557]"
1755	"[  25   26 2694 2514 2367  658 2804 1503 1874  291 1504 1261 2620   86
  938  870 2181 3083  834  707]"	"[1745 1637 1388  980 1173 1863  527 1131  652 1567 1634 1847   61 1915
 1195 1230 1207 1766 1820 1200  680 1846  139 1445  803 1832 1895  891
  823 1592  421 1308]"	"[9.78633   8.280467  7.911966  6.4084306 6.039822  5.2812567 5.1376724
 4.668613  3.966408  3.8182154 3.76099   2.829648  2.7889643 2.7803788
 2.6547482 2.6166031 2.5416632 2.3642538 2.2267196 2.21766   2.2032259
 2.0956943 1.688242  1.6642997 1.6432258 1.6333255 1.6166728 1.3764513
 1.275225  1.2539392 1.1568978 1.1463265]"
1755	"[  26 2694 2514 2367  658 2804 1503 1874  291 1504 1261 2620   86  938
  870 2181 3083  834  707 1968]"	"[2015 1637   23 1820  652 1863 1847  803 1207  599 1849   99 1173  146
   35 1402 1388   61 1915  759  980 1605 1634 1746 1676  664 1462 1231
  421  406  855 1143]"	"[10.625531   10.030942    8.571952    5.226558    4.6550217   4.0856385
  3.7869778   3.2838573   3.2100363   2.9058526   2.83509     2.705656
  2.6230168   2.5518801   2.4687932   2.211947    2.133981    1.9909753
  1.9627217   1.9128652   1.8568804   1.5829327   1.3526543   1.321204
  1.2878722   1.2656044   1.1606408   1.0543692   1.0310539   1.0104249
  0.90064967  0.7175459 ]"
1755	"[2694 2514 2367  658 2804 1503 1874  291 1504 1261 2620   86  938  870
 2181 3083  834  707 1968  190]"	"[ 376 1207 1637 1863  550  542 1847 1634 1119 1605  447  401 1915 1895
 1592  458  421 1200  139 1766  826  980 1559 1623 1231  313 1192 1846
   64 1849  652 1820]"	"[9.55061   7.229275  6.846593  6.843986  6.163762  6.0941525 5.3153567
 4.936639  4.7713075 4.695031  3.8298974 3.4913583 3.2639174 3.0823498
 2.3901076 2.312839  2.2256563 2.1422446 2.0791514 1.9650171 1.9348105
 1.8162634 1.6195008 1.604188  1.5005205 1.4485662 1.4295069 1.4040378
 1.2162967 1.0910807 1.0509796 0.9379622]"
1755	"[2514 2367  658 2804 1503 1874  291 1504 1261 2620   86  938  870 2181
 3083  834  707 1968  190 1052]"	"[ 162 1556 1637 1207 1143 1746 1863 1634 1847 1605  447 1820  980   99
  313  458 1192 1231  550  121  401  652 1555 1462 1346  177 1318  242
  759 1336 1173  223]"	"[9.009041   8.982852   7.6767974  7.254448   6.445524   5.633045
 5.012189   4.777435   3.6947958  3.6527138  2.8375816  2.4879434
 2.2857969  2.269936   2.1894944  2.149591   2.1440148  1.7650673
 1.7165194  1.4358025  1.4053566  1.3416352  1.3105414  1.2246152
 1.0019214  0.9983303  0.8808119  0.87111855 0.8577833  0.8475419
 0.80203277 0.7450948 ]"
1755	"[2367  658 2804 1503 1874  291 1504 1261 2620   86  938  870 2181 3083
  834  707 1968  190 1052  476]"	"[ 450 1637 1207  447 1173 1634 1863 1605 1915 1462 1708 1802  242 1346
  759  855 1847 1766  313 1388  980 1178 1231   35  991 1849   99  664
  599  542 1559 1820]"	"[9.653841  8.188364  6.6284046 6.126851  5.6903014 5.2537513 5.252541
 5.162452  4.0829906 3.5442114 3.4932587 3.3268478 2.7754285 2.7243087
 2.5837734 2.3373213 2.2669885 2.1694841 2.122589  2.1019893 1.7548791
 1.6900208 1.6242912 1.5781546 1.5544332 1.4344398 1.4257656 1.403458
 1.3442465 1.3364973 1.2079335 1.1386107]"
1755	"[ 658 2804 1503 1874  291 1504 1261 2620   86  938  870 2181 3083  834
  707 1968  190 1052  476 2469]"	"[1497 1637 1131 1634 1207 1605 1462 1746  599 1556 1915 1863 1847  421
 1567  664  542  223  406   61  401 1402 1230 1766 1166 1388  759  447
  980 1420  855 1051]"	"[10.304402    8.141991    6.6120486   6.4196463   5.894705    5.0791698
  4.752504    4.1159735   3.7191098   3.6866786   3.5111694   3.1299791
  2.987402    2.8835824   2.8016946   2.6959422   2.5636652   2.5406077
  2.5095375   2.3688169   2.3663144   1.8402874   1.8302356   1.8047916
  1.3743782   1.3341019   1.2361434   1.1571867   1.0121096   1.0060996
  0.97649884  0.9487955 ]"
1755	"[2804 1503 1874  291 1504 1261 2620   86  938  870 2181 3083  834  707
 1968  190 1052  476 2469 1364]"	"[1207  294 1637  664 1605 1863 1346 1634  599 1820  855   99  447 1708
  313  223  242 1143  652 1847 1192  759 1915  421 1534 1849 1231  803
  406  318 1195 1895]"	"[10.313312    7.720213    7.50637     5.6031594   5.3044963   4.4098897
  4.0499225   3.9437892   3.941913    3.621216    3.3012772   2.9893003
  2.90884     2.6921046   2.6709063   2.3106062   2.3063903   2.2456946
  1.9262924   1.8942405   1.8112485   1.7808685   1.736772    1.0778714
  0.96935844  0.9364347   0.90456986  0.87828416  0.85655403  0.793648
  0.78127503  0.7352195 ]"
1755	"[1503 1874  291 1504 1261 2620   86  938  870 2181 3083  834  707 1968
  190 1052  476 2469 1364 2103]"	"[ 801 1207 1605 1637 1820  447  599  991 1634  664 1388 1863  139  223
   35 1462  759 1847 1131  626 1915 2015 1346  401 1802  980  855  652
 1231 1746 1143 1134]"	"[10.54898     8.232451    7.1460156   6.09085     5.503611    4.497945
  4.424228    4.351383    3.30012     3.1553698   3.116328    3.0065796
  2.747216    2.479522    2.3306222   2.3003597   2.1638107   2.1605003
  2.1536486   2.0072012   1.7572825   1.7513325   1.724783    1.6693634
  1.6021886   1.467962    1.4456989   1.0506177   1.0445693   0.9565547
  0.68717426  0.6135268 ]"
1755	"[1874  291 1504 1261 2620   86  938  870 2181 3083  834  707 1968  190
 1052  476 2469 1364 2103  246]"	"[1207  839 1637 1824  664 1863 1766 1634  915 1847 1839 1605  313  223
  406 1846 1346  759 1849  318  401 1567 1820  112  599 1192 1445 1143
 1462  615  542 1895]"	"[9.66527   7.985486  6.306584  5.8907423 4.8075676 4.786692  4.4611845
 4.3726597 4.0843797 4.061257  3.609707  3.1668031 3.113489  2.9790556
 2.7607272 2.669349  2.5992193 2.596699  2.3455892 2.1247423 2.0823019
 1.919313  1.8960007 1.8517147 1.8227555 1.7637554 1.7300614 1.7215353
 1.6027399 1.5411658 1.3183959 1.1973436]"
1755	"[ 291 1504 1261 2620   86  938  870 2181 3083  834  707 1968  190 1052
  476 2469 1364 2103  246 1654]"	"[1207 1634  546 1637  223 1863  401  313  599 1847 1388 1820 1605 1559
 1192 1895  759 2015 1915 1462 1963  421  980  826 1346  652 1131 1708
  664 1766  855  121]"	"[9.112955   7.0695395  6.447337   6.177374   5.4830785  5.388257
 4.9353676  4.867387   4.3322124  4.325744   3.6559687  3.3233583
 2.6170776  2.5815303  2.2617996  2.2420564  2.1642902  2.1058278
 2.0726883  1.8873587  1.8687885  1.837684   1.7722768  1.5529835
 1.3325232  1.3242594  1.1177859  1.0980929  1.0897214  0.949966
 0.8569199  0.82260454]"
1755	"[1504 1261 2620   86  938  870 2181 3083  834  707 1968  190 1052  476
 2469 1364 2103  246 1654 1437]"	"[1405  223 1605 1634  664 1637   35 1207 1863 1471  599 1746 1847 1963
 1895 1346  759 1820  542 1402  177  447  242 1766  615  826 1336 1158
 2015  550 1051  885]"	"[7.5981817  6.9877105  6.520468   6.430577   4.795398   4.699579
 4.6739254  4.4538426  4.4430213  4.0045347  3.7261908  3.626882
 3.59846    3.4884431  3.470532   3.1275582  2.8891127  2.773229
 2.5711567  2.3660603  1.9520274  1.7575417  1.5592757  1.493511
 1.4613814  1.3647199  1.3033835  1.2094078  1.1196269  1.0673144
 0.97616696 0.8973298 ]"
1755	"[1261 2620   86  938  870 2181 3083  834  707 1968  190 1052  476 2469
 1364 2103  246 1654 1437 1215]"	"[1207 1864 1605 1637 1634  599  915  223  664  242  401 1863 1847 1462
  759 1388  991  980 1820 1895  855  177 1346 1746 1051  542 1708  447
 1592  826 1802  406]"	"[7.720876   7.0036945  6.580068   6.5229287  6.512678   6.307867
 5.7102337  5.6064878  5.0231333  3.5613186  3.474458   3.4100196
 3.1768353  3.163228   3.1201174  3.0564125  2.6251438  1.9819814
 1.96785    1.7512299  1.7408797  1.7265438  1.6549522  1.4422674
 1.34219    1.2439572  0.9811623  0.9691497  0.9070128  0.8569968
 0.75079626 0.6789322 ]"
1755	"[2620   86  938  870 2181 3083  834  707 1968  190 1052  476 2469 1364
 2103  246 1654 1437 1215 2793]"	"[1820 1634 1640 1637 1207  664 1863 1605  472 2015 1847  759 1346 1895
  599 1849  406   35  223  447 1051  980  177 1462  139 1592 1388 1131
  401  626 1192 1846]"	"[11.868516    7.175502    6.916148    5.648815    4.8617105   4.4937816
  4.1613293   3.7315185   3.2993276   3.1999543   2.8721478   2.7273333
  2.228238    2.2178497   2.0533829   1.9515423   1.8799257   1.7393209
  1.676869    1.5554668   1.4162685   1.2990234   1.0923985   1.0784434
  1.0746824   0.99158657  0.76422924  0.7629794   0.7024919   0.62639755
  0.56920046  0.5554545 ]"
1755	"[  86  938  870 2181 3083  834  707 1968  190 1052  476 2469 1364 2103
  246 1654 1437 1215 2793 2023]"	"[1634 1297 1847  664 1605  223 1637  599  855 1746 1820  550  991 1895
   35  242  139  704  401 1766  759 1863 1567  980  447 1119 1200   99
 1336  177 1346 2015]"	"[8.641239  7.308039  6.9759808 5.677995  4.664639  4.3001375 4.255642
 4.229496  3.901567  3.5699892 3.3691502 3.361112  3.1410046 3.005122
 2.7815487 2.7772005 2.762491  2.5865598 2.4610937 2.335529  2.1289835
 1.848872  1.8240597 1.4958559 1.471248  1.4707983 1.4244946 1.4052441
 1.4021454 1.3675655 1.166357  1.0997124]"
1755	"[ 938  870 2181 3083  834  707 1968  190 1052  476 2469 1364 2103  246
 1654 1437 1215 2793 2023 1942]"	"[1634 1207 1637 1883  855 1847  664  139 1605  401 1863 1346 1336  759
  447  991 2015 1462 1166 1846  112  599  242 1849 1567   99 1839 1193
  177 1192 1051 1559]"	"[8.142754   6.9440336  6.028209   5.697098   5.67109    5.118034
 5.035325   4.9770575  4.799892   4.6747446  4.6741486  4.015781
 2.9090245  2.80738    2.4093769  2.3203502  2.16065    2.060429
 1.934923   1.8505108  1.8196284  1.7610923  1.6420107  1.6309316
 1.5652643  1.5631979  1.3276563  1.2416373  1.2295014  0.98893094
 0.9689409  0.9064595 ]"
1755	"[ 870 2181 3083  834  707 1968  190 1052  476 2469 1364 2103  246 1654
 1437 1215 2793 2023 1942  599]"	"[1634 1637 1135 1766 1207  177  401 1641 1336  980  759 1746  171  991
 1346 1863  313 1555 1462  599 1708  664  223 1453 1388  652 1166 1832
  826 1051 1846 1820]"	"[8.411186  8.24972   6.673178  5.693806  5.600787  4.743693  4.059204
 4.005776  3.6675773 3.5213253 3.4570105 3.225184  3.2054327 3.1998565
 2.889218  2.6023655 2.4765413 2.432025  2.2118545 2.2072923 2.086275
 1.9280894 1.8259172 1.6267499 1.5736285 1.5369945 1.5237784 1.3511863
 1.3024647 1.293048  1.2929794 1.2148854]"
1755	"[2181 3083  834  707 1968  190 1052  476 2469 1364 2103  246 1654 1437
 1215 2793 2023 1942  599    7]"	"[1634 1207 1956 1346 1637  401 1863  664  177  599 1462 1895 1336  759
  991  223 1820 1605  313  855  121  447  406  826 1746 1051  980 1802
  626   61 1192 1849]"	"[8.196901   7.9273148  6.826012   6.028935   5.425782   5.2790384
 5.015819   4.9662247  4.521284   3.9419703  3.6324809  3.3674903
 3.1252315  3.036382   2.9984405  2.7318559  2.5538087  2.4525158
 2.4363194  2.389624   2.3055708  1.6802167  1.6695871  1.6633826
 1.6562123  1.1608474  1.1568192  1.0674417  1.0200871  1.0001544
 0.69487756 0.6681073 ]"
1755	"[3083  834  707 1968  190 1052  476 2469 1364 2103  246 1654 1437 1215
 2793 2023 1942  599    7 1198]"	"[1634  957  139  855 1637 1708 1336  664  759 1863 1847 1207 1605  718
  652   99 1166  447 1462  401 1820  599  626 2015  406 1895 1173  318
  826  223 1521  170]"	"[9.310738   8.82657    5.9783545  5.7449803  5.650842   5.1408367
 4.3890934  4.1756735  3.7190263  3.5742526  3.3172154  2.9908247
 2.9846401  2.9279323  2.7828472  2.6391728  2.5935178  2.5416477
 2.476093   2.3363864  2.1977484  1.9233565  1.8205829  1.7009186
 1.5026826  1.243043   1.2247179  1.205806   0.90577495 0.7765765
 0.7334304  0.7030407 ]"
